ID,age,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,education_unknown,default,balance,housing,loan,contact_cellular,contact_telephone,contact_unknown,day,month_apr,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,duration,campaign,pdays,previous,poutcome_failure,poutcome_other,poutcome_success,poutcome_unknown,y
29758,37,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,32,1,0,0,0,1,20,0,0,0,0,0,0,0,0,1,0,0,0,146,2,-1,0,0,0,0,1,-1
29759,59,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,92,1,0,1,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,139,2,350,1,1,0,0,0,-1
29760,56,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1005,0,1,1,0,0,30,0,0,0,0,0,1,0,0,0,0,0,0,69,4,-1,0,0,0,0,1,-1
29761,36,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,19,0,0,0,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,189,2,-1,0,0,0,0,1,-1
29762,51,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,74,0,1,1,0,0,21,0,0,0,0,0,0,0,0,0,1,0,0,289,3,-1,0,0,0,0,1,-1
29763,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,204,1,0,1,0,0,30,0,0,0,0,0,0,0,0,0,1,0,0,110,3,189,1,0,0,1,0,-1
29764,37,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,84,2,169,3,1,0,0,0,-1
29765,30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,151,0,0,1,0,0,21,0,1,0,0,0,0,0,0,0,0,0,0,121,1,-1,0,0,0,0,1,-1
29766,54,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3020,0,0,1,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,106,2,-1,0,0,0,0,1,-1
29767,41,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1088,1,0,1,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,138,1,-1,0,0,0,0,1,-1
29768,72,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,438,0,0,1,0,0,23,0,0,0,1,0,0,0,0,0,0,0,0,279,1,-1,0,0,0,0,1,-1
29769,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1944,0,0,0,1,0,10,0,1,0,0,0,0,0,0,0,0,0,0,122,3,-1,0,0,0,0,1,-1
29770,34,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,156,1,0,1,0,0,29,0,0,0,0,0,1,0,0,0,0,0,0,393,3,-1,0,0,0,0,1,-1
29771,55,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5443,0,1,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,264,2,-1,0,0,0,0,1,-1
29772,39,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5848,1,0,1,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0,55,1,-1,0,0,0,0,1,-1
29773,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,369,1,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,174,5,346,3,1,0,0,0,-1
29774,46,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1167,1,0,1,0,0,21,0,0,0,0,0,0,0,0,0,1,0,0,1540,2,-1,0,0,0,0,1,-1
29775,57,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2610,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,258,2,-1,0,0,0,0,1,-1
29776,50,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2641,1,0,0,0,1,30,0,0,0,0,0,0,0,0,1,0,0,0,97,3,-1,0,0,0,0,1,-1
29777,36,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,444,0,0,1,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,139,6,279,2,1,0,0,0,-1
29778,40,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6008,1,0,1,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,989,1,-1,0,0,0,0,1,-1
29779,50,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,418,0,1,1,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,867,2,-1,0,0,0,0,1,-1
29780,44,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,653,0,0,1,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0,475,1,-1,0,0,0,0,1,-1
29781,49,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,44,2,-1,0,0,0,0,1,-1
29782,46,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2093,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,128,2,-1,0,0,0,0,1,-1
29783,41,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,56,1,0,1,0,0,31,0,0,0,0,0,1,0,0,0,0,0,0,63,21,-1,0,0,0,0,1,-1
29784,34,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1611,1,0,1,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,490,2,-1,0,0,0,0,1,-1
29785,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,739,1,0,1,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,172,2,364,1,1,0,0,0,-1
29786,35,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,506,0,0,1,0,0,27,1,0,0,0,0,0,0,0,0,0,0,0,144,1,-1,0,0,0,0,1,-1
29787,35,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1256,1,0,0,0,1,20,0,0,0,0,0,0,1,0,0,0,0,0,26,29,-1,0,0,0,0,1,-1
29788,49,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1718,0,1,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,211,1,-1,0,0,0,0,1,-1
29789,34,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,224,0,0,1,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0,108,5,-1,0,0,0,0,1,-1
29790,45,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,372,4,-1,0,0,0,0,1,-1
29791,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3197,0,0,1,0,0,22,0,0,0,0,0,0,0,0,1,0,0,0,172,1,-1,0,0,0,0,1,-1
29792,57,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,340,0,1,1,0,0,31,0,0,0,0,0,1,0,0,0,0,0,0,167,2,-1,0,0,0,0,1,-1
29793,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-256,1,0,0,0,1,26,0,0,0,0,0,0,0,0,1,0,0,0,110,2,-1,0,0,0,0,1,-1
29794,49,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,-215,1,0,0,0,1,26,0,0,0,0,0,0,0,0,1,0,0,0,155,2,-1,0,0,0,0,1,-1
29795,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,336,1,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,46,2,-1,0,0,0,0,1,-1
29796,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,35,1,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,435,3,-1,0,0,0,0,1,-1
29797,39,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,-288,1,0,1,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,227,1,-1,0,0,0,0,1,-1
29798,47,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,110,2,-1,0,0,0,0,1,-1
29799,50,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1390,0,0,1,0,0,21,0,0,0,0,0,0,0,0,0,1,0,0,55,2,-1,0,0,0,0,1,-1
29800,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,9,0,0,0,0,0,0,0,0,1,0,0,0,20,1,-1,0,0,0,0,1,-1
29801,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1527,1,0,0,0,1,6,0,0,0,0,0,0,0,0,1,0,0,0,269,1,-1,0,0,0,0,1,-1
29802,41,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2085,1,0,0,0,1,26,0,0,0,0,0,0,0,0,1,0,0,0,125,4,-1,0,0,0,0,1,-1
29803,37,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,131,1,-1,0,0,0,0,1,-1
29804,52,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,981,0,0,1,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0,43,4,-1,0,0,0,0,1,-1
29805,33,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,557,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,367,1,-1,0,0,0,0,1,-1
29806,31,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,7369,0,0,1,0,0,19,0,1,0,0,0,0,0,0,0,0,0,0,204,4,-1,0,0,0,0,1,-1
29807,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,28,1,0,1,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,778,5,301,1,1,0,0,0,-1
29808,35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-130,1,0,0,0,1,20,0,0,0,0,0,0,0,0,1,0,0,0,224,1,-1,0,0,0,0,1,-1
29809,31,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0,249,6,-1,0,0,0,0,1,-1
29810,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,782,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,162,2,28,15,1,0,0,0,-1
29811,46,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,37,1,-1,0,0,0,0,1,-1
29812,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,19,6,-1,0,0,0,0,1,-1
29813,82,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,381,3,295,1,1,0,0,0,-1
29814,44,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,764,0,1,1,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,97,5,-1,0,0,0,0,1,-1
29815,36,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,46,0,0,1,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0,84,4,-1,0,0,0,0,1,-1
29816,55,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,4372,1,0,1,0,0,30,0,0,0,0,0,1,0,0,0,0,0,0,122,2,-1,0,0,0,0,1,-1
29817,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,218,1,0,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,876,1,-1,0,0,0,0,1,-1
29818,56,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,670,0,0,1,0,0,30,0,0,0,0,1,0,0,0,0,0,0,0,86,1,-1,0,0,0,0,1,-1
29819,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,625,0,0,1,0,0,30,0,0,0,0,1,0,0,0,0,0,0,0,554,2,-1,0,0,0,0,1,-1
29820,32,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,138,1,1,0,0,1,20,0,0,0,0,0,0,0,0,1,0,0,0,158,1,-1,0,0,0,0,1,-1
29821,40,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,1080,4,-1,0,0,0,0,1,-1
29822,33,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0,72,2,-1,0,0,0,0,1,-1
29823,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1534,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,199,2,-1,0,0,0,0,1,-1
29824,41,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,-4,0,0,1,0,0,20,0,1,0,0,0,0,0,0,0,0,0,0,171,6,-1,0,0,0,0,1,-1
29825,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,878,1,0,1,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,173,3,298,3,0,1,0,0,-1
29826,42,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,209,2,-1,0,0,0,0,1,-1
29827,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2017,1,0,1,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,108,5,-1,0,0,0,0,1,-1
29828,51,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,248,1,1,1,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0,139,2,126,3,1,0,0,0,-1
29829,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,695,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,97,1,-1,0,0,0,0,1,-1
29830,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1318,0,1,0,0,1,24,0,0,0,0,0,0,1,0,0,0,0,0,146,3,-1,0,0,0,0,1,-1
29831,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3472,0,0,1,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,529,1,181,4,0,0,1,0,-1
29832,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,3,0,0,1,0,0,22,0,1,0,0,0,0,0,0,0,0,0,0,198,2,-1,0,0,0,0,1,-1
29833,31,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,270,4,-1,0,0,0,0,1,-1
29834,38,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,49,3,-1,0,0,0,0,1,-1
29835,59,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,196,1,0,0,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,205,1,-1,0,0,0,0,1,-1
29836,45,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4425,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,1,0,0,147,1,110,2,1,0,0,0,-1
29837,34,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,75,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,31,3,-1,0,0,0,0,1,-1
29838,40,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,4082,1,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,113,1,-1,0,0,0,0,1,-1
29839,49,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,210,1,-1,0,0,0,0,1,-1
29840,46,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,31,0,0,0,0,0,1,0,0,0,0,0,0,181,2,-1,0,0,0,0,1,-1
29841,57,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-22,1,0,0,0,1,28,0,0,0,0,0,0,0,0,1,0,0,0,463,1,-1,0,0,0,0,1,-1
29842,35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,269,1,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,392,1,-1,0,0,0,0,1,-1
29843,34,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,156,1,0,1,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,63,1,-1,0,0,0,0,1,-1
29844,39,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,186,1,0,1,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,433,1,-1,0,0,0,0,1,-1
29845,38,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,666,1,0,0,0,1,20,0,0,0,0,0,0,0,0,1,0,0,0,1452,10,-1,0,0,0,0,1,-1
29846,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3415,0,0,1,0,0,27,1,0,0,0,0,0,0,0,0,0,0,0,97,1,-1,0,0,0,0,1,-1
29847,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,556,1,0,1,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,143,2,-1,0,0,0,0,1,-1
29848,27,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,346,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,212,1,-1,0,0,0,0,1,-1
29849,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1928,1,0,0,0,1,26,0,0,0,0,0,0,0,0,1,0,0,0,140,2,-1,0,0,0,0,1,-1
29850,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,21,0,0,0,0,0,0,0,0,1,0,0,0,504,1,-1,0,0,0,0,1,-1
29851,34,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2611,0,0,1,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,235,8,-1,0,0,0,0,1,-1
29852,39,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,794,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,116,2,121,1,1,0,0,0,-1
29853,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,66,1,0,0,0,1,9,0,0,0,0,0,0,1,0,0,0,0,0,271,3,-1,0,0,0,0,1,-1
29854,48,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1033,0,1,0,0,1,22,0,1,0,0,0,0,0,0,0,0,0,0,11,1,-1,0,0,0,0,1,-1
29855,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-119,1,0,0,0,1,11,0,0,0,0,0,0,1,0,0,0,0,0,375,11,-1,0,0,0,0,1,-1
29856,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,553,1,0,1,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,178,2,270,8,0,1,0,0,-1
29857,36,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1198,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,278,3,-1,0,0,0,0,1,-1
29858,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1223,1,0,1,0,0,30,0,0,0,0,0,1,0,0,0,0,0,0,112,5,-1,0,0,0,0,1,-1
29859,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1285,1,0,1,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,21,3,252,4,0,1,0,0,-1
29860,30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2694,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,192,1,-1,0,0,0,0,1,-1
29861,51,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,938,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,98,2,97,3,1,0,0,0,-1
29862,51,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,335,0,0,1,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,234,1,-1,0,0,0,0,1,-1
29863,46,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,343,1,-1,0,0,0,0,1,-1
29864,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,134,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,219,1,-1,0,0,0,0,1,-1
29865,39,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,636,1,0,0,1,0,12,0,0,0,0,0,0,0,0,1,0,0,0,15,1,-1,0,0,0,0,1,-1
29866,30,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1103,1,1,1,0,0,29,0,0,0,0,0,1,0,0,0,0,0,0,148,15,-1,0,0,0,0,1,-1
29867,53,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,352,1,0,0,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,58,5,-1,0,0,0,0,1,-1
29868,36,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,131,1,-1,0,0,0,0,1,-1
29869,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,30,0,0,0,0,0,0,0,0,1,0,0,0,164,2,-1,0,0,0,0,1,-1
29870,56,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,690,1,0,0,0,1,15,0,0,0,0,0,0,0,0,1,0,0,0,309,2,-1,0,0,0,0,1,-1
29871,33,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3519,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,161,1,-1,0,0,0,0,1,-1
29872,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,970,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,297,1,-1,0,0,0,0,1,-1
29873,41,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1309,0,0,0,0,1,20,0,0,0,0,0,0,1,0,0,0,0,0,28,4,-1,0,0,0,0,1,-1
29874,47,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4923,0,0,0,0,1,19,0,0,0,0,0,0,1,0,0,0,0,0,121,3,-1,0,0,0,0,1,-1
29875,48,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,168,1,1,1,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,100,2,361,1,0,1,0,0,-1
29876,39,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1970,1,0,0,0,1,8,0,0,0,0,0,0,1,0,0,0,0,0,30,1,404,2,0,0,1,0,-1
29877,35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,421,1,0,1,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,350,1,-1,0,0,0,0,1,-1
29878,32,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,212,1,-1,0,0,0,0,1,-1
29879,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,350,2,-1,0,0,0,0,1,-1
29880,37,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1407,1,0,1,0,0,21,0,0,0,0,0,0,0,0,0,1,0,0,14,7,-1,0,0,0,0,1,-1
29881,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,6889,1,0,1,0,0,21,0,0,0,0,0,0,0,0,0,1,0,0,1221,1,-1,0,0,0,0,1,-1
29882,35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,106,1,0,1,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,252,5,-1,0,0,0,0,1,-1
29883,28,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,229,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,1042,2,315,2,0,1,0,0,-1
29884,35,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3369,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,322,1,-1,0,0,0,0,1,-1
29885,35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4319,0,0,1,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,266,1,-1,0,0,0,0,1,-1
29886,42,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,8036,0,0,0,0,1,9,0,0,0,0,0,0,1,0,0,0,0,0,948,5,-1,0,0,0,0,1,-1
29887,33,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,235,1,0,1,0,0,29,0,0,0,0,0,1,0,0,0,0,0,0,185,6,-1,0,0,0,0,1,-1
29888,56,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-429,0,1,1,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0,120,2,119,4,1,0,0,0,-1
29889,51,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,1,0,0,0,0,0,224,3,-1,0,0,0,0,1,-1
29890,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,338,1,1,0,1,0,14,0,0,0,0,0,1,0,0,0,0,0,0,216,2,-1,0,0,0,0,1,-1
