ID,age,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,education_unknown,default,balance,housing,loan,contact_cellular,contact_telephone,contact_unknown,day,month_apr,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,duration,campaign,pdays,previous,poutcome_failure,poutcome_other,poutcome_success,poutcome_unknown,y
10674,31,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,18,0,0,0,0,0,0,0,0,0,1,0,0,194,2,-1,0,0,0,0,1,0
10675,43,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-150,0,1,1,0,0,21,0,0,0,0,0,0,0,0,0,1,0,0,62,2,136,3,1,0,0,0,0
10676,46,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9,0,0,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,126,6,-1,0,0,0,0,1,0
10677,49,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2343,1,0,0,0,1,30,0,0,0,0,0,0,0,0,1,0,0,0,129,2,-1,0,0,0,0,1,0
10678,36,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,22856,0,0,0,0,1,9,0,0,0,0,0,0,1,0,0,0,0,0,1098,1,-1,0,0,0,0,1,0
10679,34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,804,1,0,1,0,0,23,0,0,0,0,0,1,0,0,0,0,0,0,256,9,-1,0,0,0,0,1,0
10680,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,128,0,0,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,83,1,-1,0,0,0,0,1,0
10681,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,769,1,0,1,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,153,1,371,2,1,0,0,0,0
10682,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,28,0,1,0,0,0,0,0,0,0,0,0,0,18,15,-1,0,0,0,0,1,0
10683,54,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,489,1,1,1,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,280,4,287,3,0,1,0,0,0
10684,46,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,664,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,295,2,-1,0,0,0,0,1,0
10685,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,164,0,1,1,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,188,3,-1,0,0,0,0,1,0
10686,46,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3914,1,0,1,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,247,1,-1,0,0,0,0,1,0
10687,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,126,1,0,0,0,1,20,0,0,0,0,0,0,0,0,1,0,0,0,61,2,-1,0,0,0,0,1,0
10688,44,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,582,0,0,1,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,83,2,-1,0,0,0,0,1,0
10689,52,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,199,0,0,1,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,978,2,189,1,0,1,0,0,0
10690,53,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,18931,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,224,1,86,23,0,1,0,0,0
10691,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1101,1,0,0,0,1,16,0,0,0,0,0,0,0,0,1,0,0,0,214,1,-1,0,0,0,0,1,0
10692,35,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,0,1,0,0,0,162,1,-1,0,0,0,0,1,0
10693,49,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,3635,1,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,171,2,-1,0,0,0,0,1,0
10694,46,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1547,1,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,401,4,-1,0,0,0,0,1,0
10695,29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,55,1,0,1,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,235,1,-1,0,0,0,0,1,0
10696,56,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2558,0,0,0,0,1,19,0,0,0,0,0,0,1,0,0,0,0,0,288,1,-1,0,0,0,0,1,0
10697,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,174,1,0,0,0,1,7,0,0,0,0,0,0,0,0,1,0,0,0,223,2,-1,0,0,0,0,1,0
10698,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1047,1,0,1,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,203,6,-1,0,0,0,0,1,0
10699,33,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,663,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,381,1,243,4,1,0,0,0,0
10700,33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3404,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,312,3,-1,0,0,0,0,1,0
10701,34,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2720,1,0,1,0,0,21,0,0,0,0,0,0,0,0,0,1,0,0,147,2,179,3,1,0,0,0,0
10702,54,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6251,1,0,0,0,1,29,0,0,0,0,0,0,0,0,1,0,0,0,421,3,-1,0,0,0,0,1,0
10703,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-232,1,0,1,0,0,18,0,0,0,0,0,0,0,0,1,0,0,0,108,1,-1,0,0,0,0,1,0
10704,67,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1746,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,134,1,-1,0,0,0,0,1,0
10705,25,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,-559,1,0,1,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,189,3,-1,0,0,0,0,1,0
10706,52,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,499,0,0,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,115,4,-1,0,0,0,0,1,0
10707,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3628,0,0,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,151,1,-1,0,0,0,0,1,0
10708,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,32,2,-1,0,0,0,0,1,0
10709,56,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,154,0,0,1,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0,454,6,-1,0,0,0,0,1,0
10710,55,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,29,0,0,0,0,0,1,0,0,0,0,0,0,94,2,-1,0,0,0,0,1,0
10711,32,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,281,1,0,0,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,18,5,349,2,1,0,0,0,0
10712,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,207,0,0,0,0,1,20,0,0,0,0,0,0,1,0,0,0,0,0,1478,5,-1,0,0,0,0,1,0
10713,37,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,59,1,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,319,1,213,1,1,0,0,0,0
10714,50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,305,1,0,0,1,0,14,0,0,0,0,0,1,0,0,0,0,0,0,111,3,-1,0,0,0,0,1,0
10715,26,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1028,1,1,0,0,1,19,0,0,0,0,0,0,1,0,0,0,0,0,431,1,-1,0,0,0,0,1,0
10716,35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4723,1,0,0,0,1,16,0,0,0,0,0,0,1,0,0,0,0,0,57,8,-1,0,0,0,0,1,0
10717,44,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,26,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,119,9,-1,0,0,0,0,1,0
10718,31,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,256,1,0,1,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,28,24,-1,0,0,0,0,1,0
10719,37,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,199,1,-1,0,0,0,0,1,0
10720,44,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,206,1,0,1,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,78,1,365,1,1,0,0,0,0
10721,34,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2279,1,1,1,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,138,2,150,4,0,1,0,0,0
10722,49,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,400,1,0,0,0,1,13,0,0,0,0,0,0,0,0,1,0,0,0,122,1,-1,0,0,0,0,1,0
10723,33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2321,0,0,1,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,699,2,381,2,1,0,0,0,0
10724,57,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,696,1,0,1,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,89,6,-1,0,0,0,0,1,0
10725,45,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,706,0,0,1,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,78,2,176,1,0,0,1,0,0
10726,56,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,55,0,1,1,0,0,25,0,0,0,0,0,1,0,0,0,0,0,0,154,2,-1,0,0,0,0,1,0
10727,38,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2322,0,0,0,0,1,19,0,0,0,0,0,0,1,0,0,0,0,0,207,1,-1,0,0,0,0,1,0
10728,43,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-312,1,0,0,0,1,20,0,0,0,0,0,0,1,0,0,0,0,0,26,11,-1,0,0,0,0,1,0
10729,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,15,1,0,0,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,44,1,-1,0,0,0,0,1,0
10730,39,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,275,2,307,1,0,1,0,0,0
10731,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9336,1,0,1,0,0,18,0,0,0,0,0,0,0,0,1,0,0,0,311,2,-1,0,0,0,0,1,0
10732,46,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,159,1,-1,0,0,0,0,1,0
10733,48,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,448,1,0,0,0,1,8,0,0,0,0,0,0,0,0,1,0,0,0,189,1,-1,0,0,0,0,1,0
10734,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,779,1,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,156,2,17,3,0,1,0,0,0
10735,48,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1705,1,0,0,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,107,1,-1,0,0,0,0,1,0
10736,43,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,-260,1,0,1,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,183,2,-1,0,0,0,0,1,0
10737,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2208,0,0,0,1,0,22,0,0,0,0,0,0,0,0,1,0,0,0,23,2,-1,0,0,0,0,1,0
10738,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,796,0,1,1,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,198,1,160,1,1,0,0,0,0
10739,49,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,95,1,0,1,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,90,1,-1,0,0,0,0,1,0
10740,36,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4280,0,0,0,0,1,19,0,0,0,0,0,0,1,0,0,0,0,0,227,6,-1,0,0,0,0,1,0
10741,60,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,914,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,64,1,-1,0,0,0,0,1,0
10742,44,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7177,0,0,0,0,1,19,0,0,0,0,0,0,1,0,0,0,0,0,89,2,-1,0,0,0,0,1,0
10743,31,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,78,1,1,1,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,97,2,-1,0,0,0,0,1,0
10744,55,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,113,4,-1,0,0,0,0,1,0
10745,37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,21,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,96,1,271,2,0,1,0,0,0
10746,44,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,151,2,370,2,1,0,0,0,0
10747,31,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3640,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,120,1,-1,0,0,0,0,1,0
10748,52,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,195,1,0,1,0,0,26,0,0,0,0,0,0,0,0,1,0,0,0,145,1,98,2,1,0,0,0,0
10749,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,417,1,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,170,2,87,1,1,0,0,0,0
10750,59,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1729,0,0,1,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,119,1,-1,0,0,0,0,1,0
10751,37,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,108,1,349,2,1,0,0,0,0
10752,60,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,261,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,128,1,192,1,1,0,0,0,0
10753,31,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,812,1,0,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,245,1,-1,0,0,0,0,1,0
10754,41,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2490,1,0,0,0,1,21,0,0,0,0,0,0,0,0,1,0,0,0,115,2,-1,0,0,0,0,1,0
10755,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1727,0,0,0,1,0,28,0,0,0,0,0,0,0,0,0,0,1,0,182,2,-1,0,0,0,0,1,0
10756,38,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,547,1,0,0,0,1,14,0,0,0,0,0,0,0,0,1,0,0,0,137,4,-1,0,0,0,0,1,0
10757,34,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,19,1,0,0,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,362,4,-1,0,0,0,0,1,0
10758,52,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,635,0,0,1,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,228,4,-1,0,0,0,0,1,0
10759,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,34,1,0,1,0,0,22,0,0,0,0,0,1,0,0,0,0,0,0,160,2,-1,0,0,0,0,1,0
10760,34,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,557,1,0,1,0,0,29,0,0,0,0,1,0,0,0,0,0,0,0,354,1,197,1,1,0,0,0,0
10761,42,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1323,1,1,0,0,1,15,0,0,0,0,0,0,0,0,1,0,0,0,193,5,-1,0,0,0,0,1,0
10762,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,318,1,0,0,0,1,9,0,0,0,0,0,0,0,0,1,0,0,0,133,2,-1,0,0,0,0,1,0
10763,56,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,101,0,1,0,0,1,19,0,0,0,0,0,0,1,0,0,0,0,0,330,1,-1,0,0,0,0,1,0
10764,36,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,95,1,0,0,0,1,9,0,0,0,0,0,0,0,0,1,0,0,0,255,2,-1,0,0,0,0,1,0
10765,51,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-56,1,0,1,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0,544,3,-1,0,0,0,0,1,0
10766,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,-134,1,1,1,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,61,1,-1,0,0,0,0,1,0
10767,40,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,178,1,0,1,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,595,2,-1,0,0,0,0,1,0
10768,35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,623,1,0,1,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,97,2,-1,0,0,0,0,1,0
10769,45,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,827,1,1,1,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,201,2,-1,0,0,0,0,1,0
10770,58,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,343,1,0,0,0,1,26,0,0,0,0,0,0,0,0,1,0,0,0,265,4,-1,0,0,0,0,1,0
10771,30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,756,3,-1,0,0,0,0,1,0
10772,36,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,26,0,1,0,0,0,0,0,0,0,0,0,0,97,3,-1,0,0,0,0,1,0
10773,44,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3603,1,0,1,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,198,1,-1,0,0,0,0,1,0
10774,43,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1127,1,0,1,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,126,3,345,2,0,1,0,0,0
10775,35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1749,1,0,1,0,0,18,0,0,0,0,0,0,0,0,1,0,0,0,63,5,363,11,0,1,0,0,0
10776,58,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,760,1,0,1,0,0,29,1,0,0,0,0,0,0,0,0,0,0,0,85,7,-1,0,0,0,0,1,0
10777,41,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,91,0,1,1,0,0,29,0,0,0,0,0,1,0,0,0,0,0,0,204,3,-1,0,0,0,0,1,0
10778,48,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3324,0,0,1,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,203,4,-1,0,0,0,0,1,0
10779,35,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,208,1,0,0,0,1,19,0,0,0,0,0,0,0,0,1,0,0,0,214,1,-1,0,0,0,0,1,0
10780,38,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,930,1,0,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,46,1,-1,0,0,0,0,1,0
10781,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,139,0,0,0,1,0,19,0,1,0,0,0,0,0,0,0,0,0,0,328,1,79,1,1,0,0,0,0
10782,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,97,0,0,1,0,0,28,0,1,0,0,0,0,0,0,0,0,0,0,69,17,-1,0,0,0,0,1,0
10783,51,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,573,1,1,0,0,1,14,0,0,0,0,0,0,0,0,1,0,0,0,231,1,-1,0,0,0,0,1,0
10784,37,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,143,1,-1,0,0,0,0,1,0
10785,27,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,100,0,0,1,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,57,2,-1,0,0,0,0,1,0
10786,43,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,310,1,0,1,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,84,7,-1,0,0,0,0,1,0
10787,43,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0,380,1,-1,0,0,0,0,1,0
10788,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,838,1,0,1,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0,266,2,-1,0,0,0,0,1,0
10789,37,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-113,1,0,0,0,1,29,0,0,0,0,0,0,0,0,1,0,0,0,219,3,-1,0,0,0,0,1,0
10790,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,162,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,185,2,130,8,0,1,0,0,0
10791,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2401,1,0,0,0,1,14,0,0,0,0,0,0,0,0,1,0,0,0,218,2,-1,0,0,0,0,1,0
10792,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,11269,0,0,0,0,1,29,0,0,0,0,0,0,0,0,1,0,0,0,92,1,-1,0,0,0,0,1,0
10793,43,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2576,1,0,1,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0,143,2,-1,0,0,0,0,1,0
10794,43,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,460,0,1,1,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,94,1,-1,0,0,0,0,1,0
10795,38,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,178,0,0,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,170,3,-1,0,0,0,0,1,0
10796,34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,78,2,-1,0,0,0,0,1,0
10797,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,442,1,0,0,0,1,8,0,0,0,0,0,0,0,0,1,0,0,0,137,2,-1,0,0,0,0,1,0
10798,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,596,1,0,0,0,1,13,0,0,0,0,0,0,0,0,1,0,0,0,451,1,-1,0,0,0,0,1,0
10799,39,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,54,1,0,1,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,466,1,-1,0,0,0,0,1,0
10800,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2731,0,0,1,0,0,21,0,0,0,0,0,0,0,0,0,1,0,0,11,7,-1,0,0,0,0,1,0
10801,38,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,281,1,0,1,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,235,2,335,2,1,0,0,0,0
10802,49,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3478,0,0,0,0,1,11,0,0,0,0,0,0,1,0,0,0,0,0,484,5,-1,0,0,0,0,1,0
10803,37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,155,6,245,5,0,1,0,0,0
10804,47,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1464,0,0,0,0,1,11,0,0,0,0,0,0,1,0,0,0,0,0,180,4,-1,0,0,0,0,1,0
10805,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,197,1,0,1,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,32,1,-1,0,0,0,0,1,0
10806,41,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1885,1,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,158,2,-1,0,0,0,0,1,0
10807,42,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,55,1,0,1,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,291,1,-1,0,0,0,0,1,0
